DEPT,TENS,BHVT,AHVT,BS,GR,CALI,RHOB,NPHI,LLD,LLS,MSFL,SP,DHTN
9020,1372.5774,614.9374,236.445,12.25,77.2484,12.2138,2.2399,21.4822,10.4763,8.3286,1.4668,101.171,1648.9564
9020.25,1371.3086,614.5303,236.2906,12.25,77.2484,12.2221,2.2855,21.4822,10.4763,8.3286,2.5286,100.5938,1648.9564
9020.5,1369.676,614.5303,236.2906,12.25,91.1764,12.2221,2.2855,23.2937,10.3852,7.5248,2.5286,100.5938,1648.9564
9020.75,1368.6292,614.1231,236.136,12.25,91.1764,12.2262,2.3437,23.2937,10.3852,7.5248,2.9332,99.9319,1648.2321
9021,1368.5581,614.1231,236.136,12.25,88.8631,12.2262,2.3437,24.9543,12.7354,8.695,2.9332,99.9319,1648.2321
9021.25,1369.1526,613.7153,235.9809,12.25,88.8631,12.2303,2.3519,24.9543,12.7354,8.695,3.2314,99.069,1638.0912
9021.5,1369.8624,613.7153,235.9809,12.25,75.6767,12.2303,2.3519,24.7503,18.4755,12.7075,3.2314,99.069,1638.0912
9021.75,1370.6964,613.3079,235.826,12.25,75.6767,12.2056,2.27,24.7503,18.4755,12.7075,2.8191,98.1424,1638.0912
9022,1372.0629,613.3079,235.826,12.25,68.4548,12.2056,2.27,24.0001,29.3601,20.7587,2.8191,98.1424,1635.1937
9022.25,1373.438,612.9015,235.6723,12.25,68.4548,12.2056,2.1779,24.0001,29.3601,20.7587,2.157,96.639,1635.1937
9022.5,1375.3101,612.9015,235.6723,12.25,65.4806,12.2056,2.1779,21.6981,52.2424,39.5656,2.157,96.639,1635.1937
9022.75,1377.5017,612.4952,235.5186,12.25,65.4806,12.2056,2.1548,21.6981,52.2424,39.5656,1.374,93.7234,1635.9181
9023,1380.0835,612.4952,235.5186,12.25,59.903,12.2056,2.1548,19.5417,68.799,47.8607,1.374,93.7234,1635.9181
9023.25,1381.5209,612.089,235.365,12.25,59.903,12.2056,2.1936,19.5417,68.799,47.8607,1.3171,92.6834,1635.9181
9023.5,1382.55,612.089,235.365,12.25,54.0836,12.2056,2.1936,20.8974,66.9579,43.3076,1.3171,92.6834,1637.3668
9023.75,1383.2599,611.6829,235.2116,12.25,54.0836,12.1973,2.2778,20.8974,66.9579,43.3076,1.8578,92.2221,1637.3668
9024,1383.3042,611.6829,235.2116,12.25,53.0438,12.1973,2.2778,20.1249,70.7359,43.871,1.8578,92.2221,1637.3668
9024.25,1382.8517,611.278,235.0593,12.25,53.0438,12.1726,2.3509,20.1249,70.7359,43.871,2.2558,90.9268,1639.1777
9024.5,1382,611.278,235.0593,12.25,56.6951,12.1726,2.3509,21.9613,71.7712,48.7684,2.2558,90.9268,1639.1777
9024.75,1381.7693,610.874,234.9079,12.25,56.6951,12.1767,2.3251,21.9613,71.7712,48.7684,2.0706,89.12,1639.1777
9025,1381.938,610.874,234.9079,12.25,58.1298,12.1767,2.3251,22.4821,66.4293,42.893,2.0706,89.12,1648.2321
9025.25,1382.417,610.4689,234.7554,12.25,58.1298,12.2056,2.2431,22.4821,66.4293,42.893,1.4479,89.94,1648.2321
9025.5,1382.2218,610.4689,234.7554,12.25,57.3318,12.2056,2.2431,21.4701,62.7483,40.9244,1.4479,89.94,1647.8699
9025.75,1380.8643,610.0626,234.6018,12.25,57.3318,12.2056,2.2047,21.4701,62.7483,40.9244,0.9173,89.94,1647.8699
9026,1378.2559,610.0626,234.6018,12.25,56.5258,12.2056,2.2047,22.3332,51.2593,37.9064,0.9173,89.94,1647.8699
9026.25,1376.2506,609.6564,234.4482,12.25,56.5258,12.2056,2.2009,22.3332,51.2593,37.9064,1.0878,89.5714,1647.8699
9026.5,1375.7804,609.6564,234.4482,12.25,60.2496,12.2056,2.2009,24.1185,39.7652,28.5763,1.0878,89.5714,1646.7833
9026.75,1375.7893,609.2501,234.2945,12.25,60.2496,12.2056,2.1908,24.1185,39.7652,28.5763,1.1379,89.8886,1646.7833
9027,1376.8008,609.2501,234.2945,12.25,64.4006,12.2056,2.1908,23.4687,36.3291,24.9551,1.1379,89.8886,1646.7834
9027.25,1378.0784,608.8436,234.1406,12.25,64.4006,12.2001,2.1949,23.4687,36.3291,24.9551,1.0086,89.7039,1646.7834
9027.5,1379.569,608.8436,234.1406,12.25,63.6752,12.2001,2.1949,23.905,33.2809,24.0001,1.0086,89.7039,1646.7834
9027.75,1380.4828,608.4377,233.9875,12.25,63.6752,12.1973,2.2209,23.905,33.2809,24.0001,1.0648,90.2296,1646.7834
9028,1380.4562,608.4377,233.9875,12.25,66.1657,12.1973,2.2209,23.6262,25.06,21.4221,1.0648,90.2296,1635.9181
9028.25,1380.0481,608.032,233.8344,12.25,66.1657,12.2001,2.2306,23.6262,25.06,21.4221,1.248,90.7993,1635.9181
9028.5,1379.4891,608.032,233.8344,12.25,67.4392,12.2001,2.2306,22.862,15.017,14.5993,1.248,90.7993,1640.2642
9028.75,1378.7084,607.6262,233.6812,12.25,67.4392,12.1973,2.2218,22.862,15.017,14.5993,1.1886,92.1221,1640.2642
9029,1378.0872,607.6262,233.6812,12.25,65.5612,12.1973,2.2218,23.5753,9.6044,9.1501,1.1886,92.1221,1640.2642
9029.25,1379.2938,607.2202,233.5279,12.25,65.5612,12.2056,2.2438,23.5753,9.6044,9.1501,1.3391,91.7857,1640.2642
9029.5,1382.2484,607.2202,233.5279,12.25,71.9287,12.2056,2.2438,26.1676,6.6234,6.0052,1.3391,91.7857,1643.8861
9029.75,1384.7505,606.8139,233.3743,12.25,71.9287,12.2221,2.3246,26.1676,6.6234,6.0052,1.7805,93,1643.8861
9030,1384.9812,606.8139,233.3743,12.25,87.509,12.2221,2.3246,32.0879,5.1223,4.5858,1.7805,93,1641.3508
9030.25,1383.9343,606.4044,233.2173,12.25,87.509,12.3541,2.408,32.0879,5.1223,4.5858,2.5212,94.7546,1641.3508
9030.5,1382.2041,606.4044,233.2173,12.25,103.8066,12.3541,2.408,37.0531,4.6433,4.0617,2.5212,94.7546,1641.3508
9030.75,1381.6628,605.9872,233.0528,12.25,103.8066,12.317,2.4346,37.0531,4.6433,4.0617,2.7589,97.5918,1643.8861
9031,1381.0684,605.9872,233.0528,12.25,118.2504,12.317,2.4346,36.6923,4.9263,4.4842,2.7589,97.5918,1643.8861
9031.25,1380.7312,605.574,232.8923,12.25,118.2504,12.3005,2.4189,36.6923,4.9263,4.4842,2.6354,102.9164,1643.8861
9031.5,1380.2788,605.574,232.8923,12.25,133.4115,12.3005,2.4189,32.3714,5.4811,5.3035,2.6354,102.9164,1648.9565
9031.75,1381.024,605.1631,232.734,12.25,133.4115,12.2386,2.3823,32.3714,5.4811,5.3035,1.8559,105.8221,1648.9565
9032,1382.355,605.1631,232.734,12.25,134.274,12.2386,2.3823,28.2883,6.1925,5.9499,1.8559,105.8221,1648.9565
9032.25,1383.8455,604.7546,232.5782,12.25,134.274,12.2345,2.3256,28.2883,6.1925,5.9499,1.0482,108.0571,1642.4371
9032.5,1385.0522,604.7546,232.5782,12.25,116.993,12.2345,2.3256,24.768,6.3707,6.2311,1.0482,108.0571,1642.4371
9032.75,1386.9243,604.3464,232.4226,12.25,116.993,12.2138,2.2669,24.768,6.3707,6.2311,0.918,106.7657,1642.4371
9033,1388.1753,604.3464,232.4226,12.25,99.4944,12.2138,2.2669,22.27,6.2216,5.82,0.918,106.7657,1646.7834
9033.25,1388.051,603.9397,232.2685,12.25,99.4944,12.2097,2.223,22.27,6.2216,5.82,0.877,110.1343,1646.7834
9033.5,1386.8444,603.9397,232.2685,12.25,88.4279,12.2097,2.223,22.8195,6.5243,5.7597,0.877,110.1343,1646.7834
9033.75,1384.928,603.533,232.1145,12.25,88.4279,12.2097,2.2016,22.8195,6.5243,5.7597,0.9758,105.7771,1654.027
9034,1382.1509,603.533,232.1145,12.25,82.818,12.2097,2.2016,21.116,6.9822,6.0612,0.9758,105.7771,1654.027
9034.25,1379.1165,603.1263,231.9604,12.25,82.818,12.2097,2.2197,21.116,6.9822,6.0612,1.0805,100.4057,1657.6488
9034.5,1377.0846,603.1263,231.9604,12.25,76.9663,12.2097,2.2197,19.1934,8.0742,6.222,1.0805,100.4057,1657.6488
9034.75,1376.2506,602.72,231.8067,12.25,76.9663,12.2221,2.3131,19.1934,8.0742,6.222,1.748,94.8105,1657.6488
9035,1376.4902,602.72,231.8067,12.25,68.2372,12.2221,2.3131,16.8505,11.5003,7.7777,1.748,94.8105,1657.6488
9035.25,1377.2888,602.3121,231.6514,12.25,68.2372,12.2633,2.4759,16.8505,11.5003,7.7777,7.7654,93.1644,1651.854
9035.5,1378.8414,602.3121,231.6514,12.25,59.2904,12.2633,2.4759,13.3436,19.4426,11.7949,7.7654,93.1644,1651.854
9035.75,1380.6425,601.9009,231.493,12.25,59.2904,12.3293,2.6082,13.3436,19.4426,11.7949,29.5417,93.7658,1640.2642
9036,1383.1711,601.9009,231.493,12.25,50.5613,12.3293,2.6082,9.8521,35.4999,23.0989,29.5417,93.7658,1640.2642
9036.25,1387.3058,601.4864,231.331,12.25,50.5613,12.3211,2.6536,9.8521,35.4999,23.0989,62.4866,94.2968,1640.2642
9036.5,1391.2806,601.4864,231.331,12.25,49.852,12.3211,2.6536,7.5482,37.3009,42.6671,62.4866,94.2968,1640.2642
9036.75,1393.9424,601.0727,231.17,12.25,49.852,12.3128,2.6426,7.5482,37.3009,42.6671,16.9081,95.005,1653.3027
9037,1395.6637,601.0727,231.17,12.25,59.5645,12.3128,2.6426,8.0755,20.9667,19.3073,16.9081,95.005,1653.3027
9037.25,1396.7727,600.6599,231.0098,12.25,59.5645,12.2881,2.573,8.0755,20.9667,19.3073,4.9509,95.9993,1666.3411
9037.5,1396.7727,600.6599,231.0098,12.25,72.2995,12.2881,2.573,11.4299,12.7919,11.0005,4.9509,95.9993,1666.3411
9037.75,1394.8385,600.2485,230.8511,12.25,72.2995,12.2303,2.4391,11.4299,12.7919,11.0005,1.2742,96.3789,1666.3411
9038,1391.955,600.2485,230.8511,12.25,85.502,12.2303,2.4391,17.3065,9.0007,7.0916,1.2742,96.3789,1666.3411
9038.25,1388.9561,599.8413,230.6965,12.25,85.502,12.2138,2.3082,17.3065,9.0007,7.0916,1.0447,96.9482,1682.2769
9038.5,1386.8,599.8413,230.6965,12.25,94.7148,12.2138,2.3082,23.6279,7.5523,5.7821,1.0447,96.9482,1682.2769
9038.75,1386.0193,599.4342,230.542,12.25,94.7148,12.2262,2.2644,23.6279,7.5523,5.7821,1.5883,97.0661,1683.7256
9039,1386.4008,599.4342,230.542,12.25,105.9829,12.2262,2.2644,23.397,7.5983,5.7544,1.5883,97.0661,1683.7256
9039.25,1386.4274,599.0266,230.387,12.25,105.9829,12.2262,2.3016,23.397,7.5983,5.7544,1.636,97.4946,1683.7256
9039.5,1385.7709,599.0266,230.387,12.25,116.0822,12.2262,2.3016,24.4723,8.5778,6.6635,1.636,97.4946,1674.309
9039.75,1384.4578,598.6172,230.2302,12.25,116.0822,12.2386,2.3323,24.4723,8.5778,6.6635,1.3028,97.4971,1674.309
9040,1384.2715,598.6172,230.2302,12.25,115.1714,12.2386,2.3323,23.2188,9.3932,7.7715,1.3028,97.4971,1674.309
9040.25,1385.345,598.2079,230.0736,12.25,115.1714,12.2633,2.3084,23.2188,9.3932,7.7715,0.8723,97.8029,1669.6006
9040.5,1387.3768,598.2079,230.0736,12.25,106.3536,12.2633,2.3084,23.3937,9.2941,7.7476,0.8723,97.8029,1669.6006
9040.75,1388.7343,597.7977,229.9161,12.25,106.3536,12.2592,2.2745,23.3937,9.2941,7.7476,1.0681,98.5143,1669.6006
9041,1389.2578,597.7977,229.9161,12.25,91.9018,12.2592,2.2745,23.8925,9.4616,7.801,1.0681,98.5143,1667.0654
9041.25,1389.6304,597.3881,229.7591,12.25,91.9018,12.2551,2.2888,23.8925,9.4616,7.801,2.5102,99.5343,1667.0654
9041.5,1390.1893,597.3881,229.7591,12.25,84.4784,12.2551,2.2888,25.9887,9.03,7.4585,2.5102,99.5343,1667.0654
9041.75,1390.1627,596.9785,229.6021,12.25,84.4784,12.2551,2.3523,25.9887,9.03,7.4585,3.7786,101.7714,1672.8602
9042,1389.6748,596.9785,229.6021,12.25,89.782,12.2551,2.3523,25.6431,8.4261,6.9461,3.7786,101.7714,1672.8602
9042.25,1388.0776,596.5681,229.4444,12.25,89.782,12.2757,2.412,25.6431,8.4261,6.9461,4.3772,100.1468,1672.8602
9042.5,1386.9774,596.5681,229.4444,12.25,93.7395,12.2757,2.412,26.8237,7.8262,6.1393,4.3772,100.1468,1672.1359
9042.75,1385.4248,596.1571,229.2861,12.25,93.7395,12.2551,2.4285,26.8237,7.8262,6.1393,3.6442,99.3639,1672.1359
9043,1384.1028,596.1571,229.2861,12.25,92.0469,12.2551,2.4285,29.0328,7.374,5.5515,3.6442,99.3639,1678.293
9043.25,1382.8341,595.7477,229.1293,12.25,92.0469,12.251,2.4237,29.0328,7.374,5.5515,3.6131,94.5257,1678.293
9043.5,1381.4766,595.7477,229.1293,12.25,91.0474,12.251,2.4237,28.0788,8.7896,5.7818,3.6131,94.5257,1678.293
9043.75,1380.6958,595.3381,228.9724,12.25,91.0474,12.2798,2.4025,28.0788,8.7896,5.7818,4.0767,92.5571,1678.293
9044,1381.1128,595.3381,228.9724,12.25,83.0598,12.2798,2.4025,24.6435,13.4858,8.4854,4.0767,92.5571,1666.3409
9044.25,1383.5615,594.9269,228.8138,12.25,83.0598,12.251,2.3275,24.6435,13.4858,8.4854,4.5808,89.7857,1666.3409
9044.5,1387.217,594.9269,228.8138,12.25,62.3211,12.251,2.3275,21.2334,21.5889,14.1497,4.5808,89.7857,1655.4757
9044.75,1391.2097,594.5184,228.6579,12.25,62.3211,12.2303,2.2089,21.2334,21.5889,14.1497,5.6747,90.9229,1655.4757
9045,1394.0844,594.5184,228.6579,12.25,45.4753,12.2303,2.2089,14.3437,33.7785,23.9505,5.6747,90.9229,1655.4757
9045.25,1395.8589,594.1104,228.5025,12.25,45.4753,12.2386,2.1183,14.3437,33.7785,23.9505,6.175,90.7457,1655.4757
9045.5,1397.2874,594.1104,228.5025,12.25,39.8494,12.2386,2.1183,11.7112,50.3108,38.0705,6.175,90.7457,1656.2001
9045.75,1399.0176,593.7019,228.3467,12.25,39.8494,12.2386,2.0847,11.7112,50.3108,38.0705,5.7007,90.2943,1656.2001
9046,1399.0707,593.7019,228.3467,12.25,38.5759,12.2386,2.0847,11.4736,86.4992,70.757,5.7007,90.2943,1675.0332
9046.25,1396.7106,593.2932,228.1906,12.25,38.5759,12.251,2.0876,11.4736,86.4992,70.757,3.1721,90.44,1675.0332
9046.5,1394.2086,593.2932,228.1906,12.25,39.6962,12.251,2.0876,11.839,71.9204,62.8334,3.1721,90.44,1675.0332
9046.75,1393.7827,592.8839,228.034,12.25,39.6962,12.2496,2.103,11.839,71.9204,62.8334,2.4876,91.04,1681.5524
9047,1394.0045,592.8839,228.034,12.25,46.8698,12.2496,2.103,13.4832,40.1806,31.2142,2.4876,91.04,1681.5524
9047.25,1392.6204,592.4745,227.8773,12.25,46.8698,12.2345,2.1238,13.4832,40.1806,31.2142,2.1853,92.4971,1681.5524
9047.5,1390.5087,592.4745,227.8773,12.25,62.047,12.2345,2.1238,15.1982,31.8781,21.68,2.1853,92.4971,1676.1199
9047.75,1388.3971,592.0667,227.722,12.25,62.047,12.2276,2.1709,15.1982,31.8781,21.68,1.8844,95.8318,1676.1199
9048,1385.6111,592.0667,227.722,12.25,79.6262,12.2276,2.1709,18.1177,28.9029,21.8859,1.8844,95.8318,1676.1199
9048.25,1383.0736,591.6594,227.5674,12.25,79.6262,12.2138,2.2142,18.1177,28.9029,21.8859,1.3863,101.2146,1671.4116
9048.5,1382.55,591.6594,227.5674,12.25,90.0318,12.2138,2.2142,19.8326,28.7316,18.8944,1.3863,101.2146,1671.4116
9048.75,1383.9697,591.2525,227.4132,12.25,90.0318,12.2138,2.2135,19.8326,28.7316,18.8944,1.0968,105.2714,1665.2545
9049,1385.8241,591.2525,227.4132,12.25,95.8674,12.2138,2.2135,22.4007,32.7591,21.1779,1.0968,105.2714,1665.2545
9049.25,1386.4895,590.8456,227.259,12.25,95.8674,12.2138,2.1989,22.4007,32.7591,21.1779,1.131,100.251,1665.2545
9049.5,1386.4895,590.8456,227.259,12.25,105.9667,12.2138,2.1989,23.1591,35.9526,25.3971,1.131,100.251,1665.2545
9049.75,1385.6288,590.4388,227.1049,12.25,105.9667,12.2138,2.2008,23.1591,35.9526,25.3971,1.2669,98.3242,1645.3346
9050,1384.2448,590.4388,227.1049,12.25,111.2058,12.2138,2.2008,23.4553,32.4256,27.606,1.2669,98.3242,1645.3346
9050.25,1381.796,590.0319,226.9507,12.25,111.2058,12.2138,2.2092,23.4553,32.4256,27.606,1.8814,101.467,1645.6968
9050.5,1380.3586,590.0319,226.9507,12.25,99.4783,12.2138,2.2092,23.3708,29.5924,23.7077,1.8814,101.467,1645.6968
9050.75,1380.332,589.625,226.7964,12.25,99.4783,12.2138,2.2089,23.3708,29.5924,23.7077,3.4913,103.64,1645.6968
9051,1381.4321,589.625,226.7964,12.25,74.9997,12.2138,2.2089,22.2727,28.8124,23.2277,3.4913,103.64,1645.6968
9051.25,1382.2218,589.2181,226.6423,12.25,74.9997,12.218,2.1703,22.2727,28.8124,23.2277,4.5797,105.3857,1649.6808
9051.5,1383.1888,589.2181,226.6423,12.25,56.4613,12.218,2.1703,17.5142,24.9519,20.5689,4.5797,105.3857,1649.6808
9051.75,1384.5997,588.8109,226.4877,12.25,56.4613,12.2221,2.1045,17.5142,24.9519,20.5689,3.1614,107.9668,1635.9181
9052,1387.3058,588.8109,226.4877,12.25,53.5919,12.2221,2.1045,16.2431,19.145,14.129,3.1614,107.9668,1635.9181
9052.25,1388.7786,588.4034,226.3328,12.25,53.5919,12.2221,2.0976,16.2431,19.145,14.129,1.5991,110.4696,1635.9181
9052.5,1388.1753,588.4034,226.3328,12.25,59.1051,12.2221,2.0976,18.5879,14.2688,10.4373,1.5991,110.4696,1635.9181
9052.75,1384.3867,587.996,226.1779,12.25,59.1051,12.2262,2.1618,18.5879,14.2688,10.4373,1.4792,112.2365,1639.5399
9053,1381.938,587.996,226.1779,12.25,65.3275,12.2262,2.1618,20.4114,11.6283,8.5841,1.4792,112.2365,1639.5399
9053.25,1381.5386,587.5884,226.0229,12.25,65.3275,12.2468,2.2217,20.4114,11.6283,8.5841,1.7885,109.4937,1650.043
9053.5,1383.4551,587.5884,226.0229,12.25,69.6074,12.2468,2.2217,21.557,9.7889,7.3155,1.7885,109.4937,1650.043
9053.75,1384.8391,587.1782,225.8655,12.25,69.6074,12.2881,2.2904,21.557,9.7889,7.3155,2.3303,111.0961,1650.043
9054,1385.0522,587.1782,225.8655,12.25,77.9094,12.2881,2.2904,24.2017,8.5435,6.809,2.3303,111.0961,1650.043
9054.25,1383.9963,586.7657,225.7056,12.25,77.9094,12.3128,2.4008,24.2017,8.5435,6.809,2.2752,112.3286,1650.4052
9054.5,1382.1332,586.7657,225.7056,12.25,88.8873,12.3128,2.4008,28.2783,7.9237,6.2134,2.2752,112.3286,1650.4052
9054.75,1380.1812,586.3523,225.5448,12.25,88.8873,12.3128,2.4642,28.2783,7.9237,6.2134,2.5886,117.4561,1644.6104
9055,1378.8414,586.3523,225.5448,12.25,97.1651,12.3128,2.4642,28.7748,6.7224,5.7608,2.5886,117.4561,1644.6104
9055.25,1378.8148,585.9377,225.3829,12.25,97.1651,12.3431,2.4544,28.7748,6.7224,5.7608,2.9391,116.8746,1644.6104
9055.5,1379.6488,585.9377,225.3829,12.25,100.2279,12.3431,2.4544,28.279,5.6903,4.8869,2.9391,116.8746,1647.5078
9055.75,1381.2548,585.5222,225.22,12.25,100.2279,12.3541,2.4351,28.279,5.6903,4.8869,3.3123,115.1661,1647.5078
9056,1382.3905,585.5222,225.22,12.25,101.0662,12.3541,2.4351,30.4522,5.0919,4.4627,3.3123,115.1661,1647.5078
9056.25,1383.464,585.1059,225.0564,12.25,101.0662,12.3541,2.4269,30.4522,5.0919,4.4627,3.3942,109.6657,1639.1777
9056.5,1384.5109,585.1059,225.0564,12.25,103.8308,12.3541,2.4269,35.7253,4.5093,3.9636,3.3942,109.6657,1639.1777
9056.75,1385.6732,584.6898,224.893,12.25,103.8308,12.3458,2.4254,35.7253,4.5093,3.9636,3.5195,113.9293,1639.1777
9057,1386.0282,584.6898,224.893,12.25,101.7674,12.3458,2.4254,34.1858,3.8082,3.4492,3.5195,113.9293,1639.5399
9057.25,1385.0344,584.2742,224.7299,12.25,101.7674,12.3788,2.422,34.1858,3.8082,3.4492,2.9346,115.745,1639.5399
9057.5,1383.739,584.2742,224.7299,12.25,97.1006,12.3788,2.422,34.9294,3.2491,2.9746,2.9346,115.745,1639.5399
9057.75,1381.9645,583.8563,224.5647,12.25,97.1006,12.3788,2.3953,34.9294,3.2491,2.9746,1.8956,117.5564,1650.043
9058,1380.1899,583.8563,224.5647,12.25,96.8346,12.3788,2.3953,39.8375,2.782,2.5211,1.8956,117.5564,1650.043
9058.25,1378.2292,583.4397,224.4007,12.25,96.8346,12.4201,2.3198,39.8375,2.782,2.5211,1.4733,116.7029,1650.043
9058.5,1376.5256,583.4397,224.4007,12.25,99.9781,12.4201,2.3198,46.7892,2.4165,2.3082,1.4733,116.7029,1653.3026
9058.75,1375.6472,583.0206,224.2342,12.25,99.9781,12.4325,2.2534,46.7892,2.4165,2.3082,1.4896,114.7171,1653.3026
9059,1376.2151,583.0206,224.2342,12.25,100.8969,12.4325,2.2534,44.034,2.2386,2.0278,1.4896,114.7171,1647.8699
9059.25,1378.6906,582.5991,224.0654,12.25,100.8969,12.4559,2.2529,44.034,2.2386,2.0278,1.7041,114.4457,1647.8699
9059.5,1382.0977,582.5991,224.0654,12.25,96.9716,12.4559,2.2529,42.3639,2.3271,2.0682,1.7041,114.4457,1647.8699
9059.75,1384.4755,582.1813,223.9001,12.25,96.9716,12.3128,2.2675,42.3639,2.3271,2.0682,1.7911,116.7171,1647.8699
9060,1387.217,582.1813,223.9001,12.25,91.7648,12.3128,2.2675,49.6343,2.3829,2.2212,1.7911,116.7171,1643.8861
9060.25,1390.8193,581.767,223.7385,12.25,91.7648,12.3458,2.2628,49.6343,2.3829,2.2212,1.9039,117.6429,1643.8861
9060.5,1394.8385,581.767,223.7385,12.25,92.2,12.3458,2.2628,44.495,2.3957,2.2761,1.9039,117.6429,1660.9084
9060.75,1396.9946,581.3458,223.57,12.25,92.2,12.647,2.2353,44.495,2.3957,2.2761,1.5585,118.2457,1660.9084
9061,1398.219,581.3458,223.57,12.25,94.336,12.647,2.2353,43.9163,2.3843,2.0718,1.5585,118.2457,1660.9084
9061.25,1398.0149,580.9169,223.3936,12.25,94.336,12.4366,2.2023,43.9163,2.3843,2.0718,1.6073,119.2743,1660.9084
9061.5,1396.8793,580.9169,223.3936,12.25,94.2876,12.4366,2.2023,42.3509,2.3143,1.9452,1.6073,119.2743,1677.2064
9061.75,1394.3683,580.4955,223.2248,12.25,94.2876,12.4366,2.21,42.3509,2.3143,1.9452,1.2542,120.3571,1677.2064
9062,1391.6799,580.4955,223.2248,12.25,97.7776,12.4366,2.21,40.2293,2.2416,1.9613,1.2542,120.3571,1692.4178
9062.25,1389.0625,580.0743,223.0562,12.25,97.7776,12.6511,2.2526,40.2293,2.2416,1.9613,1.4186,121.4343,1692.4178
9062.5,1387.1815,580.0743,223.0562,12.25,99.5267,12.6511,2.2526,40.7337,2.3232,1.7714,1.4186,121.4343,1692.4178
9062.75,1386.25,579.6468,222.8814,12.25,99.5267,12.2922,2.2948,40.7337,2.3232,1.7714,1.568,121.8857,1692.4178
9063,1386.9686,579.6468,222.8814,12.25,101.3966,12.2922,2.2948,41.2645,2.5897,2.0914,1.568,121.8857,1687.3473
9063.25,1387.8381,579.2361,222.7234,12.25,101.3966,12.2716,2.3259,41.2645,2.5897,2.0914,1.8314,121.7629,1687.3473
9063.5,1389.5505,579.2361,222.7234,12.25,116.5255,12.2716,2.3259,35.9931,3.1623,2.4429,1.8314,121.7629,1671.7737
9063.75,1391.9285,578.8238,222.5637,12.25,116.5255,12.3458,2.3607,35.9931,3.1623,2.4429,2.0514,121.9486,1671.7737
9064,1395.7346,578.8238,222.5637,12.25,140.5367,12.3458,2.3607,31.9969,3.9464,3.0366,2.0514,121.9486,1671.7737
9064.25,1400.1,578.4081,222.4007,12.25,140.5367,12.5659,2.412,31.9969,3.9464,3.0366,2.0798,123.4486,1668.514
9064.5,1404.3411,578.4081,222.4007,12.25,155.2062,12.5659,2.412,29.6726,4.6426,3.3774,2.0798,123.4486,1668.514
9064.75,1406.222,577.9704,222.2156,12.25,155.2062,12.4751,2.4483,29.6726,4.6426,3.3774,1.885,124.8857,1668.514
9065,1405.0242,577.9704,222.2156,12.25,146.8398,12.4751,2.4483,26.8782,5.1203,3.8813,1.885,124.8857,1678.293
9065.25,1402.3447,577.5452,222.043,12.25,146.8398,12.5439,2.4322,26.8782,5.1203,3.8813,1.4829,127.0571,1678.293
9065.5,1399.5143,577.5452,222.043,12.25,127.8984,12.5439,2.4322,26.8866,5.1657,4.0868,1.4829,127.0571,1678.293
9065.75,1393.694,577.1169,221.8674,12.25,127.8984,12.845,2.3875,26.8866,5.1657,4.0868,1.7436,127.3229,1696.764
9066,1383.7745,577.1169,221.8674,12.25,117.4122,12.845,2.3875,25.7083,4.9222,3.4962,1.7436,127.3229,1696.764
9066.25,1372.675,576.6649,221.668,12.25,117.4122,13.0637,2.3662,25.7083,4.9222,3.4962,1.5191,126.4714,1685.8987
9066.5,1365.4705,576.6649,221.668,12.25,116.6384,13.0637,2.3662,29.0655,4.3784,3.2733,1.5191,126.4714,1685.8987
9066.75,1361.8595,576.2095,221.4652,12.25,116.6384,12.7886,2.3808,29.0655,4.3784,3.2733,0.9805,126.2621,1685.8987
9067,1362.2765,576.2095,221.4652,12.25,110.561,12.7886,2.3808,29.0123,3.7369,2.7677,0.9805,126.2621,1685.8987
9067.25,1366.7394,575.7607,221.2691,12.25,110.561,12.5521,2.411,29.0123,3.7369,2.7677,0.4636,126.9764,1654.7513
9067.5,1373.5889,575.7607,221.2691,12.25,103.6535,12.5521,2.411,31.0016,2.9929,2.0457,0.4636,126.9764,1654.7513
9067.75,1386.5872,575.3319,221.0929,12.25,103.6535,12.5232,2.4244,31.0016,2.9929,2.0457,0.6721,127.4886,1616.3604
9068,1402.9835,575.3319,221.0929,12.25,103.9839,12.5232,2.4244,32.4521,2.6982,1.6566,0.6721,127.4886,1616.3604
9068.25,1425.7148,574.9037,220.9175,12.25,103.9839,12.5109,2.4045,32.4521,2.6982,1.6566,0.933,128.5,1616.3604
9068.5,1446.1482,574.9037,220.9175,12.25,109.9162,12.5109,2.4045,36.6175,2.7831,1.896,0.933,128.5,1616.3604
9068.75,1459.3595,574.476,220.7424,12.25,109.9162,12.6676,2.3786,36.6175,2.7831,1.896,1.3039,128.4743,1666.3412
9069,1465.3218,574.476,220.7424,12.25,107.9495,12.6676,2.3786,35.1617,2.977,2.0466,1.3039,128.4743,1666.3412
9069.25,1467.114,574.045,220.5641,12.25,107.9495,12.3183,2.402,35.1617,2.977,2.0466,3.2986,129.1021,1757.61
9069.5,1466.5638,574.045,220.5641,12.25,101.0259,12.3183,2.402,31.0667,3.2651,2.127,3.2986,129.1021,1757.61
9069.75,1466.9456,573.6282,220.3999,12.25,101.0259,12.3788,2.4564,31.0667,3.2651,2.127,3.5278,129.5421,1757.61
9070,1468.9507,573.6282,220.3999,12.25,99.1479,12.3788,2.4564,28.251,3.7334,2.4193,3.5278,129.5421,1845.9814
9070.25,1472.0117,573.2112,220.2355,12.25,99.1479,12.2798,2.4609,28.251,3.7334,2.4193,2.008,131.2886,1845.9814
